global_id,camera_id,frame_idx,timestamp_iso,x1,y1,x2,y2,confidence
0,cam1,116,2025-11-13T03:45:33.740495+00:00,83,67,375,550,1.0
1,cam1,116,2025-11-13T03:45:33.740495+00:00,87,32,230,167,1.0
1,cam1,64,2025-11-13T03:45:31.982875+00:00,913,33,1008,210,1.0
0,cam2,72,2025-11-13T03:45:34.241667+00:00,328,1,619,709,1.0
0,cam2,72,2025-11-13T03:45:34.241667+00:00,276,38,356,342,1.0
0,cam2,72,2025-11-13T03:45:34.241667+00:00,1061,2,1270,703,1.0
1,cam2,56,2025-11-13T03:45:33.738725+00:00,365,40,416,82,1.0
0,cam0,200,2025-11-13T03:45:34.686000+00:00,311,0,455,300,1.0
0,cam0,200,2025-11-13T03:45:34.686000+00:00,637,0,744,279,1.0
0,cam0,200,2025-11-13T03:45:34.686000+00:00,875,73,1128,585,1.0
0,cam0,200,2025-11-13T03:45:34.686000+00:00,1136,206,1264,646,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
0,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
